Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
4403,1629408515290,109.75
4404,1629408515490,109.5
4405,1629408515693,108.75
4406,1629408515892,109.5
4407,1629408516094,109.5
4408,1629408516293,109.0
4409,1629408516496,109.25
4410,1629408516696,109.0
4411,1629408516896,109.25
4412,1629408517097,109.25
4413,1629408517298,108.5
4414,1629408517499,109.0
4415,1629408517699,108.75
4416,1629408517900,108.25
4417,1629408518101,108.5
4418,1629408518301,108.5
4419,1629408518501,108.5
4420,1629408518703,108.5
4421,1629408518907,108.75
4422,1629408519110,108.5
4423,1629408519309,108.5
4424,1629408519511,108.25
4425,1629408519711,108.25
4426,1629408519911,107.5
4427,1629408520112,108.0
4428,1629408520313,107.75
4429,1629408520514,107.25
4430,1629408520714,107.5
4431,1629408520915,108.0
4432,1629408521115,107.5
4433,1629408521316,107.75
4434,1629408521518,107.25
4435,1629408521719,107.5
4436,1629408521919,107.5
4437,1629408522119,107.25
4438,1629408522319,107.5
4439,1629408522521,107.25
4440,1629408522722,107.25
4441,1629408522923,107.25
4442,1629408523123,107.25
4443,1629408523324,107.0
4444,1629408523524,106.75
4445,1629408523725,106.5
4446,1629408523926,106.75
4447,1629408524126,106.75
4448,1629408524327,106.5
4449,1629408524527,106.5
4450,1629408524729,106.75
4451,1629408524929,106.75
4452,1629408525131,105.75
4453,1629408525331,106.75
4454,1629408525531,106.0
4455,1629408525732,106.0
4456,1629408525934,105.75
4457,1629408526133,105.75
4458,1629408526334,105.75
4459,1629408526535,105.75
4460,1629408526736,106.0
4461,1629408526936,105.25
4462,1629408527137,105.75
4463,1629408527339,105.75
4464,1629408527539,105.25
4465,1629408527739,105.75
4466,1629408527939,105.25
4467,1629408528141,105.0
4468,1629408528341,105.25
4469,1629408528543,105.25
4470,1629408528743,105.5
4471,1629408528944,104.75
4472,1629408529144,104.5
4473,1629408529344,104.75
4474,1629408529546,104.75
4475,1629408529746,104.25
4476,1629408529948,104.25
4477,1629408530148,104.75
4478,1629408530349,105.0
4479,1629408530549,105.0
4480,1629408530752,104.25
4481,1629408530955,104.75
4482,1629408531157,104.25
4483,1629408531356,104.0
4484,1629408531559,103.5
4485,1629408531758,103.75
4486,1629408531959,104.0
4487,1629408532159,104.25
4488,1629408532359,104.0
4489,1629408532560,103.75
4490,1629408532761,103.75
4491,1629408532963,104.0
4492,1629408533162,103.0
4493,1629408533364,103.5
4494,1629408533565,103.0
4495,1629408533765,103.25
4496,1629408533966,103.25
4497,1629408534167,103.25
4498,1629408534368,103.0
4499,1629408534568,103.0
4500,1629408534769,102.75
4501,1629408534970,102.5
4502,1629408535171,103.0
4503,1629408535371,102.75
4504,1629408535571,102.5
4505,1629408535773,102.5
4506,1629408535974,102.0
4507,1629408536173,102.5
4508,1629408536374,102.0
4509,1629408536576,102.25
4510,1629408536776,102.0
4511,1629408536976,102.0
4512,1629408537179,102.25
4513,1629408537379,102.0
4514,1629408537579,101.75
4515,1629408537779,101.5
4516,1629408537981,101.5
4517,1629408538182,101.75
4518,1629408538382,101.5
4519,1629408538583,101.25
4520,1629408538783,101.5
4521,1629408538984,101.5
4522,1629408539184,101.25
4523,1629408539385,101.0
4524,1629408539586,100.75
4525,1629408539787,100.25
4526,1629408539987,100.5
4527,1629408540187,101.0
4528,1629408540388,100.75
4529,1629408540591,100.5
4530,1629408540791,100.75
4531,1629408540990,100.75
4532,1629408541193,100.25
4533,1629408541392,100.25
4534,1629408541594,100.25
4535,1629408541793,100.0
4536,1629408541994,100.0
4537,1629408542196,100.5
4538,1629408542397,99.25
4539,1629408542597,100.25
4540,1629408542796,100.25
4541,1629408543002,100.25
4542,1629408543202,100.25
4543,1629408543403,99.75
4544,1629408543604,99.75
4545,1629408543805,99.25
4546,1629408544005,99.5
4547,1629408544207,99.25
4548,1629408544407,99.75
4549,1629408544609,99.25
4550,1629408544809,99.5
4551,1629408545010,98.75
4552,1629408545211,99.25
4553,1629408545411,99.25
4554,1629408545612,99.0
4555,1629408545812,98.75
4556,1629408546013,98.75
4557,1629408546215,98.25
4558,1629408546415,98.75
4559,1629408546614,98.25
4560,1629408546817,99.0
4561,1629408547016,98.5
4562,1629408547218,98.5
4563,1629408547419,98.75
4564,1629408547619,98.25
4565,1629408547820,98.5
4566,1629408548020,98.25
4567,1629408548221,98.0
4568,1629408548422,97.75
4569,1629408548622,98.0
4570,1629408548823,98.0
4571,1629408549025,97.75
4572,1629408549224,97.75
4573,1629408549426,97.75
4574,1629408549628,97.75
4575,1629408549829,97.75
4576,1629408550028,97.25
4577,1629408550230,97.5
4578,1629408550429,97.25
4579,1629408550631,97.25
4580,1629408550830,97.5
4581,1629408551030,97.25
4582,1629408551232,97.0
4583,1629408551433,97.0
4584,1629408551634,97.0
4585,1629408551834,96.0
4586,1629408552034,96.75
4587,1629408552235,96.75
4588,1629408552436,97.0
4589,1629408552636,96.5
4590,1629408552837,96.75
4591,1629408553038,96.5
4592,1629408553240,96.75
4593,1629408553441,96.0
4594,1629408553640,96.25
4595,1629408553841,96.0
4596,1629408554042,95.75
4597,1629408554244,95.75
4598,1629408554442,96.0
4599,1629408554645,95.75
4600,1629408554844,95.5
4601,1629408555046,95.75
4602,1629408555247,96.0
4603,1629408555447,96.0
4604,1629408555648,96.0
4605,1629408555848,95.5
4606,1629408556053,95.25
4607,1629408556253,95.0
4608,1629408556455,95.5
4609,1629408556655,95.25
4610,1629408556857,95.75
4611,1629408557058,95.5
4612,1629408557258,94.75
4613,1629408557459,95.0
4614,1629408557660,95.0
4615,1629408557859,95.0
4616,1629408558060,94.75
4617,1629408558260,94.75
4618,1629408558462,95.0
4619,1629408558663,95.0
4620,1629408558862,94.75
4621,1629408559063,94.25
4622,1629408559265,94.5
4623,1629408559466,95.0
4624,1629408559665,94.75
4625,1629408559866,94.5
4626,1629408560067,94.5
4627,1629408560268,94.5
4628,1629408560468,94.0
4629,1629408560670,94.25
4630,1629408560872,94.25
4631,1629408561072,93.75
4632,1629408561272,94.0
4633,1629408561471,93.75
4634,1629408561673,93.75
4635,1629408561873,93.75
4636,1629408562076,94.25
4637,1629408562276,93.75
4638,1629408562477,94.0
4639,1629408562678,94.0
4640,1629408562877,93.75
4641,1629408563079,93.5
4642,1629408563281,93.5
4643,1629408563479,93.75
4644,1629408563681,93.5
4645,1629408563881,93.25
4646,1629408564083,93.0
4647,1629408564283,93.5
4648,1629408564483,93.0
4649,1629408564685,92.75
4650,1629408564885,93.0
4651,1629408565085,93.0
4652,1629408565285,92.75
4653,1629408565488,92.75
4654,1629408565687,92.75
4655,1629408565888,92.25
4656,1629408566088,92.25
4657,1629408566289,92.75
4658,1629408566491,92.5
4659,1629408566692,92.75
4660,1629408566891,92.75
4661,1629408567093,92.25
4662,1629408567294,92.5
4663,1629408567494,92.25
4664,1629408567695,92.0
4665,1629408567900,92.5
4666,1629408568100,91.75
4667,1629408568301,91.75
4668,1629408568502,92.0
4669,1629408568702,92.25
4670,1629408568904,91.5
4671,1629408569103,92.0
4672,1629408569306,91.75
4673,1629408569505,91.75
4674,1629408569705,91.75
4675,1629408569906,91.5
4676,1629408570107,91.75
4677,1629408570309,91.5
4678,1629408570508,91.5
4679,1629408570709,90.25
4680,1629408570911,91.0
4681,1629408571112,91.0
4682,1629408571311,90.5
4683,1629408571513,90.75
4684,1629408571712,90.25
4685,1629408571914,90.5
4686,1629408572115,90.25
4687,1629408572314,90.75
4688,1629408572516,90.5
4689,1629408572717,90.75
4690,1629408572917,90.25
4691,1629408573118,90.75
4692,1629408573319,90.25
4693,1629408573520,90.25
4694,1629408573721,90.25
4695,1629408573921,90.25
4696,1629408574123,90.0
4697,1629408574323,89.75
4698,1629408574523,89.25
4699,1629408574725,89.75
4700,1629408574926,90.0
4701,1629408575125,89.75
4702,1629408575326,89.75
4703,1629408575527,89.5
4704,1629408575727,89.25
4705,1629408575929,89.25
4706,1629408576130,89.5
4707,1629408576330,89.25
4708,1629408576530,89.25
4709,1629408576731,89.25
4710,1629408576931,88.5
4711,1629408577134,89.0
4712,1629408577334,89.0
4713,1629408577535,88.75
4714,1629408577734,89.0
4715,1629408577936,88.25
4716,1629408578136,88.75
4717,1629408578337,89.0
4718,1629408578537,88.25
4719,1629408578739,88.0
4720,1629408578939,88.5
4721,1629408579139,88.25
4722,1629408579340,88.75
4723,1629408579543,87.75
4724,1629408579743,88.0
4725,1629408579942,88.25
4726,1629408580148,87.75
4727,1629408580349,88.25
4728,1629408580548,88.25
4729,1629408580749,87.75
4730,1629408580951,87.75
4731,1629408581151,88.0
4732,1629408581351,88.0
4733,1629408581553,87.75
4734,1629408581753,87.75
4735,1629408581955,87.25
4736,1629408582154,87.0
4737,1629408582355,87.75
4738,1629408582556,87.5
4739,1629408582757,87.75
4740,1629408582958,87.25
4741,1629408583157,87.25
4742,1629408583359,86.5
4743,1629408583559,87.75
4744,1629408583760,86.5
4745,1629408583961,87.0
4746,1629408584162,87.25
4747,1629408584364,87.0
4748,1629408584564,86.5
4749,1629408584764,87.0
4750,1629408584967,86.5
4751,1629408585165,87.0
4752,1629408585367,87.0
4753,1629408585567,86.5
4754,1629408585768,86.75
4755,1629408585968,86.5
4756,1629408586169,87.0
4757,1629408586371,86.25
4758,1629408586571,86.5
4759,1629408586771,86.75
4760,1629408586971,86.0
4761,1629408587173,86.0
4762,1629408587373,86.25
4763,1629408587575,86.5
4764,1629408587774,86.25
4765,1629408587976,86.0
4766,1629408588176,86.0
4767,1629408588377,85.75
4768,1629408588578,86.0
4769,1629408588778,86.0
4770,1629408588980,85.75
4771,1629408589179,85.5
4772,1629408589380,85.75
4773,1629408589582,86.0
4774,1629408589782,85.5
4775,1629408589984,85.5
4776,1629408590183,85.75
4777,1629408590385,85.75
4778,1629408590585,85.0
4779,1629408590786,85.25
4780,1629408590987,85.25
4781,1629408591187,84.75
4782,1629408591387,84.75
4783,1629408591588,85.5
4784,1629408591789,85.25
4785,1629408591995,84.5
4786,1629408592195,85.25
4787,1629408592395,84.75
4788,1629408592597,84.75
4789,1629408592798,85.25
4790,1629408592999,85.0
4791,1629408593198,84.5
4792,1629408593399,84.5
4793,1629408593601,85.0
4794,1629408593800,84.25
4795,1629408594001,84.25
4796,1629408594203,84.75
4797,1629408594402,84.5
4798,1629408594604,84.5
4799,1629408594804,84.5
4800,1629408595005,84.25
4801,1629408595205,84.0
4802,1629408595406,84.25
4803,1629408595607,84.5
4804,1629408595808,83.5
4805,1629408596008,83.75
4806,1629408596210,84.25
4807,1629408596409,84.25
4808,1629408596612,84.0
4809,1629408596812,84.0
4810,1629408597012,84.0
4811,1629408597212,83.5
4812,1629408597414,83.5
4813,1629408597614,83.25
4814,1629408597814,83.5
4815,1629408598015,83.75
4816,1629408598217,83.0
4817,1629408598417,83.25
4818,1629408598618,83.0
4819,1629408598819,83.25
4820,1629408599019,83.25
4821,1629408599221,82.75
4822,1629408599420,83.5
4823,1629408599621,83.25
4824,1629408599823,83.25
4825,1629408600022,82.5
4826,1629408600224,83.25
4827,1629408600423,82.5
4828,1629408600625,83.0
4829,1629408600826,82.75
4830,1629408601027,83.25
4831,1629408601228,82.75
4832,1629408601428,82.75
4833,1629408601629,83.0
4834,1629408601829,82.25
4835,1629408602030,82.75
4836,1629408602231,82.75
4837,1629408602433,82.5
4838,1629408602633,82.5
4839,1629408602833,82.25
4840,1629408603034,82.25
4841,1629408603235,82.5
4842,1629408603434,82.0
4843,1629408603638,82.0
4844,1629408603837,82.5
4845,1629408604037,82.25
4846,1629408604242,82.5
4847,1629408604444,82.5
4848,1629408604643,82.0
4849,1629408604844,82.0
4850,1629408605045,82.0
4851,1629408605245,81.5
4852,1629408605448,82.0
4853,1629408605647,81.75
4854,1629408605849,81.75
4855,1629408606050,81.75
4856,1629408606250,81.25
4857,1629408606449,82.0
4858,1629408606652,81.75
4859,1629408606851,81.5
4860,1629408607052,81.5
4861,1629408607252,81.75
4862,1629408607455,81.25
4863,1629408607655,81.25
4864,1629408607856,81.0
4865,1629408608056,81.25
4866,1629408608256,81.25
4867,1629408608457,80.25
4868,1629408608657,80.75
4869,1629408608860,80.75
4870,1629408609059,81.0
4871,1629408609261,81.25
4872,1629408609461,80.75
4873,1629408609661,81.0
4874,1629408609862,80.5
4875,1629408610064,80.75
4876,1629408610263,80.5
4877,1629408610464,80.75
4878,1629408610665,80.75
4879,1629408610865,80.25
4880,1629408611066,80.0
4881,1629408611266,80.5
4882,1629408611468,80.5
4883,1629408611668,80.5
4884,1629408611869,80.5
4885,1629408612069,80.0
4886,1629408612272,79.75
4887,1629408612473,80.0
4888,1629408612673,79.5
4889,1629408612873,80.25
4890,1629408613074,79.75
4891,1629408613274,80.25
4892,1629408613475,80.0
4893,1629408613676,80.0
4894,1629408613878,79.75
4895,1629408614077,79.75
4896,1629408614277,79.25
4897,1629408614478,79.5
4898,1629408614680,79.5
4899,1629408614880,79.0
4900,1629408615081,79.25
4901,1629408615281,79.25
4902,1629408615482,79.0
4903,1629408615683,79.25
4904,1629408615884,79.0
4905,1629408616085,79.5
4906,1629408616286,79.0
4907,1629408616485,79.25
4908,1629408616686,79.0
4909,1629408616889,78.75
4910,1629408617092,79.0
4911,1629408617293,78.25
4912,1629408617494,79.0
4913,1629408617695,78.75
4914,1629408617896,78.75
4915,1629408618095,79.0
4916,1629408618296,78.75
4917,1629408618498,78.5
4918,1629408618699,79.0
4919,1629408618899,78.5
4920,1629408619099,78.25
4921,1629408619301,78.25
4922,1629408619501,78.5
4923,1629408619702,78.0
4924,1629408619901,78.25
4925,1629408620103,78.0
4926,1629408620304,78.0
4927,1629408620504,77.25
4928,1629408620705,76.75
4929,1629408620906,77.75
4930,1629408621106,77.75
4931,1629408621308,77.5
4932,1629408621507,77.5
4933,1629408621710,77.75
4934,1629408621910,77.25
4935,1629408622110,77.0
4936,1629408622312,77.0
4937,1629408622512,77.0
4938,1629408622713,77.5
4939,1629408622912,77.75
4940,1629408623115,77.5
4941,1629408623316,77.25
4942,1629408623516,77.0
4943,1629408623715,76.5
4944,1629408623918,77.25
4945,1629408624118,77.0
4946,1629408624318,77.0
4947,1629408624518,76.75
4948,1629408624720,77.0
4949,1629408624921,76.75
4950,1629408625120,76.75
4951,1629408625322,76.5
4952,1629408625522,77.0
4953,1629408625724,76.0
4954,1629408625924,76.75
4955,1629408626124,76.5
4956,1629408626326,76.25
4957,1629408626527,76.5
4958,1629408626726,76.0
4959,1629408626927,76.0
4960,1629408627128,76.5
4961,1629408627329,76.25
4962,1629408627530,76.25
4963,1629408627729,76.5
4964,1629408627931,76.5
4965,1629408628131,76.25
4966,1629408628332,76.25
4967,1629408628532,75.75
4968,1629408628734,76.0
4969,1629408628935,76.0
4970,1629408629135,76.25
4971,1629408629340,76.0
4972,1629408629542,75.5
4973,1629408629742,76.0
4974,1629408629942,75.5
4975,1629408630142,75.0
4976,1629408630343,75.75
4977,1629408630545,75.75
4978,1629408630745,75.5
4979,1629408630947,75.75
4980,1629408631146,75.5
4981,1629408631348,75.5
4982,1629408631548,75.25
4983,1629408631749,75.0
4984,1629408631949,75.0
4985,1629408632150,75.25
4986,1629408632351,74.75
4987,1629408632551,75.0
4988,1629408632753,75.25
4989,1629408632953,74.75
4990,1629408633154,75.0
4991,1629408633354,74.75
4992,1629408633556,75.0
4993,1629408633756,75.0
4994,1629408633956,75.0
4995,1629408634158,74.0
4996,1629408634358,74.25
4997,1629408634559,74.5
4998,1629408634759,74.75
4999,1629408634960,74.5
5000,1629408635162,74.0
5001,1629408635362,74.75
5002,1629408635562,74.75
5003,1629408635763,74.5
5004,1629408635963,74.5
5005,1629408636166,74.25
5006,1629408636366,74.0
5007,1629408636566,74.25
5008,1629408636766,74.0
5009,1629408636968,74.25
5010,1629408637169,74.0
5011,1629408637370,74.0
5012,1629408637570,74.0
5013,1629408637770,74.0
5014,1629408637971,74.0
5015,1629408638172,73.75
5016,1629408638373,73.75
5017,1629408638572,73.25
5018,1629408638774,73.75
5019,1629408638975,73.5
5020,1629408639175,74.0
5021,1629408639375,74.0
5022,1629408639579,73.25
5023,1629408639777,73.25
5024,1629408639979,73.75
5025,1629408640178,73.25
5026,1629408640381,73.0
5027,1629408640580,73.5
5028,1629408640781,73.25
5029,1629408640982,73.75
5030,1629408641183,73.25
5031,1629408641384,73.0
5032,1629408641587,72.75
5033,1629408641789,73.25
5034,1629408641990,73.5
5035,1629408642190,73.25
5036,1629408642391,73.25
5037,1629408642591,72.75
5038,1629408642793,72.75
5039,1629408642995,72.75
5040,1629408643193,73.0
5041,1629408643395,73.25
5042,1629408643595,72.5
5043,1629408643797,72.75
5044,1629408643996,72.75
5045,1629408644197,72.75
5046,1629408644398,73.0
5047,1629408644598,72.75
5048,1629408644800,73.0
5049,1629408644999,73.0
5050,1629408645201,72.5
5051,1629408645401,72.5
5052,1629408645602,72.5
5053,1629408645803,72.25
5054,1629408646004,72.75
5055,1629408646205,72.75
5056,1629408646405,72.25
5057,1629408646607,72.75
5058,1629408646807,72.25
5059,1629408647008,72.5
5060,1629408647208,72.0
5061,1629408647409,72.5
5062,1629408647610,72.25
5063,1629408647811,72.0
5064,1629408648010,72.5
5065,1629408648213,71.75
5066,1629408648413,72.5
5067,1629408648614,71.75
5068,1629408648813,72.25
5069,1629408649016,72.25
5070,1629408649215,72.0
5071,1629408649416,72.25
5072,1629408649618,72.25
5073,1629408649817,72.5
5074,1629408650018,72.0
5075,1629408650218,72.25
5076,1629408650420,71.75
5077,1629408650621,71.5
5078,1629408650822,71.5
5079,1629408651021,72.0
5080,1629408651222,71.25
5081,1629408651424,71.25
5082,1629408651625,71.75
5083,1629408651825,71.75
5084,1629408652025,71.25
5085,1629408652227,71.25
5086,1629408652427,71.5
5087,1629408652628,71.75
5088,1629408652829,71.25
5089,1629408653030,71.5
5090,1629408653229,71.75
5091,1629408653431,71.5
5092,1629408653632,71.75
5093,1629408653832,71.0
5094,1629408654033,71.5
5095,1629408654238,71.5
5096,1629408654438,71.5
5097,1629408654640,71.75
5098,1629408654840,71.0
5099,1629408655039,71.0
5100,1629408655241,71.25
5101,1629408655441,70.75
5102,1629408655642,71.25
5103,1629408655843,70.75
5104,1629408656045,71.0
5105,1629408656245,70.5
5106,1629408656446,70.5
5107,1629408656646,70.5
5108,1629408656849,70.5
5109,1629408657048,70.5
5110,1629408657248,71.0
5111,1629408657449,70.5
5112,1629408657651,70.5
5113,1629408657850,70.25
5114,1629408658051,70.25
5115,1629408658252,70.5
5116,1629408658452,70.25
5117,1629408658654,70.5
5118,1629408658854,69.75
5119,1629408659056,70.5
5120,1629408659255,70.75
5121,1629408659458,70.0
5122,1629408659657,70.0
5123,1629408659858,70.5
5124,1629408660058,70.25
5125,1629408660259,70.5
5126,1629408660459,70.25
5127,1629408660662,70.25
5128,1629408660862,70.0
5129,1629408661061,70.25
5130,1629408661263,70.25
5131,1629408661463,69.5
5132,1629408661665,70.25
5133,1629408661866,69.25
5134,1629408662066,69.5
5135,1629408662266,70.0
5136,1629408662468,70.0
5137,1629408662668,70.0
5138,1629408662869,69.75
5139,1629408663070,69.75
5140,1629408663269,69.75
5141,1629408663472,69.25
5142,1629408663671,69.75
5143,1629408663872,69.0
5144,1629408664073,69.5
5145,1629408664273,69.75
5146,1629408664474,69.25
5147,1629408664675,68.75
5148,1629408664877,69.25
5149,1629408665077,69.0
5150,1629408665278,69.5
5151,1629408665479,69.0
5152,1629408665679,69.0
5153,1629408665879,69.25
5154,1629408666080,69.0
5155,1629408666281,68.75
5156,1629408666482,69.0
5157,1629408666686,69.25
5158,1629408666887,68.75
5159,1629408667089,69.0
5160,1629408667289,69.0
5161,1629408667488,69.0
5162,1629408667690,68.75
5163,1629408667890,68.25
5164,1629408668091,68.75
5165,1629408668292,69.0
5166,1629408668494,68.75
5167,1629408668693,68.75
5168,1629408668893,68.75
5169,1629408669094,68.25
5170,1629408669296,68.25
5171,1629408669497,68.5
5172,1629408669696,68.0
5173,1629408669897,68.75
5174,1629408670099,67.75
5175,1629408670299,68.0
5176,1629408670500,68.25
5177,1629408670701,68.0
5178,1629408670902,68.0
5179,1629408671102,68.0
5180,1629408671302,68.0
5181,1629408671502,68.25
5182,1629408671705,68.0
5183,1629408671904,68.25
5184,1629408672105,67.25
5185,1629408672305,68.25
5186,1629408672508,68.0
5187,1629408672708,67.5
5188,1629408672909,67.75
5189,1629408673111,67.75
5190,1629408673312,68.0
5191,1629408673510,67.75
5192,1629408673712,67.75
5193,1629408673913,68.0
5194,1629408674112,67.75
5195,1629408674313,67.0
5196,1629408674514,67.25
5197,1629408674716,67.25
5198,1629408674916,67.5
5199,1629408675117,67.75
5200,1629408675317,67.25
5201,1629408675519,67.0
5202,1629408675719,67.0
5203,1629408675920,67.5
5204,1629408676119,67.25
5205,1629408676321,67.25
5206,1629408676521,67.25
5207,1629408676722,66.5
5208,1629408676923,66.5
5209,1629408677125,67.25
5210,1629408677324,67.0
5211,1629408677524,66.75
5212,1629408677725,67.25
5213,1629408677928,67.0
5214,1629408678128,67.0
5215,1629408678328,67.25
5216,1629408678529,66.75
5217,1629408678730,66.25
5218,1629408678934,66.5
5219,1629408679135,66.75
5220,1629408679335,66.75
5221,1629408679537,66.5
5222,1629408679737,66.75
5223,1629408679938,66.25
5224,1629408680139,67.0
5225,1629408680339,66.25
5226,1629408680540,66.25
5227,1629408680740,66.75
5228,1629408680941,66.5
5229,1629408681142,66.0
5230,1629408681343,65.75
5231,1629408681544,66.25
5232,1629408681744,66.5
5233,1629408681946,66.25
5234,1629408682146,66.25
5235,1629408682346,65.5
5236,1629408682547,66.0
5237,1629408682748,66.0
5238,1629408682949,65.75
5239,1629408683149,66.0
5240,1629408683351,66.0
5241,1629408683550,66.0
5242,1629408683752,66.0
5243,1629408683952,66.0
5244,1629408684153,65.5
5245,1629408684353,66.0
5246,1629408684554,66.0
5247,1629408684755,65.75
5248,1629408684956,66.0
5249,1629408685157,65.5
5250,1629408685358,65.5
5251,1629408685557,65.75
5252,1629408685758,65.25
5253,1629408685961,65.25
5254,1629408686160,65.5
5255,1629408686360,65.5
5256,1629408686561,65.75
5257,1629408686762,65.5
5258,1629408686963,65.25
5259,1629408687165,65.5
5260,1629408687365,65.0
5261,1629408687566,65.25
5262,1629408687766,65.5
5263,1629408687965,65.0
5264,1629408688167,65.25
5265,1629408688367,65.25
5266,1629408688569,64.75
5267,1629408688770,65.0
5268,1629408688970,64.75
5269,1629408689171,64.75
5270,1629408689372,65.0
5271,1629408689574,65.0
5272,1629408689773,65.0
5273,1629408689974,65.0
5274,1629408690175,64.75
5275,1629408690374,64.75
5276,1629408690575,64.75
5277,1629408690776,64.5
5278,1629408690979,64.5
5279,1629408691178,64.0
5280,1629408691378,64.75
5281,1629408691584,64.25
5282,1629408691784,64.25
5283,1629408691985,64.5
5284,1629408692187,64.5
5285,1629408692386,64.5
5286,1629408692587,64.5
5287,1629408692787,64.0
5288,1629408692988,64.0
5289,1629408693190,64.25
5290,1629408693390,64.5
5291,1629408693590,64.5
5292,1629408693791,63.75
5293,1629408693992,64.0
5294,1629408694194,64.25
5295,1629408694393,63.5
5296,1629408694594,63.75
5297,1629408694796,64.0
5298,1629408694996,63.75
5299,1629408695196,64.0
5300,1629408695398,64.0
5301,1629408695598,63.75
5302,1629408695798,64.0
5303,1629408696000,64.0
5304,1629408696200,63.75
5305,1629408696400,64.0
5306,1629408696602,63.5
5307,1629408696802,63.75
5308,1629408697003,63.25
5309,1629408697203,63.5
5310,1629408697404,62.75
5311,1629408697604,63.5
5312,1629408697807,63.25
5313,1629408698006,63.5
5314,1629408698208,63.5
5315,1629408698408,63.0
5316,1629408698608,63.25
5317,1629408698810,63.0
5318,1629408699012,63.75
5319,1629408699211,63.75
5320,1629408699412,63.5
5321,1629408699612,63.25
5322,1629408699812,63.25
5323,1629408700014,63.5
5324,1629408700214,63.0
5325,1629408700415,63.0
5326,1629408700615,63.25
5327,1629408700818,63.0
5328,1629408701018,63.25
5329,1629408701217,63.0
5330,1629408701418,63.25
5331,1629408701619,62.75
5332,1629408701820,62.25
5333,1629408702021,63.0
5334,1629408702222,62.75
5335,1629408702422,63.25
5336,1629408702623,62.5
5337,1629408702824,62.5
5338,1629408703024,62.25
5339,1629408703226,62.75
5340,1629408703427,62.5
5341,1629408703627,62.0
5342,1629408703827,62.25
5343,1629408704029,62.75
5344,1629408704228,61.75
5345,1629408704429,62.5
5346,1629408704633,62.5
5347,1629408704836,61.75
5348,1629408705035,62.5
5349,1629408705236,62.5
5350,1629408705436,61.75
5351,1629408705638,62.5
5352,1629408705838,61.5
5353,1629408706039,62.0
5354,1629408706240,62.0
5355,1629408706441,62.25
5356,1629408706642,61.75
5357,1629408706841,62.5
5358,1629408707043,62.5
5359,1629408707244,61.75
5360,1629408707445,62.5
5361,1629408707644,61.75
5362,1629408707846,61.5
5363,1629408708046,62.0
5364,1629408708248,62.0
5365,1629408708447,62.25
5366,1629408708649,62.25
5367,1629408708849,62.25
5368,1629408709050,61.5
5369,1629408709251,61.75
5370,1629408709452,61.75
5371,1629408709653,61.75
5372,1629408709852,61.75
5373,1629408710054,61.75
5374,1629408710254,62.0
5375,1629408710456,61.75
5376,1629408710656,62.0
5377,1629408710857,61.75
5378,1629408711058,61.5
5379,1629408711259,61.0
5380,1629408711459,61.75
5381,1629408711660,61.5
5382,1629408711860,61.75
5383,1629408712062,61.5
5384,1629408712262,61.5
5385,1629408712461,61.25
5386,1629408712663,61.5
5387,1629408712864,61.0
5388,1629408713065,61.5
5389,1629408713265,61.0
5390,1629408713467,61.25
5391,1629408713667,61.25
5392,1629408713868,61.5
5393,1629408714067,61.0
5394,1629408714270,61.5
5395,1629408714469,61.5
5396,1629408714671,61.0
5397,1629408714871,61.25
5398,1629408715071,60.75
5399,1629408715273,60.25
5400,1629408715473,61.5
5401,1629408715675,61.0
5402,1629408715874,61.0
5403,1629408716075,61.0
5404,1629408716275,60.5
5405,1629408716477,60.75
5406,1629408716679,61.0
5407,1629408716883,61.0
5408,1629408717083,61.0
5409,1629408717285,60.75
5410,1629408717484,60.5
5411,1629408717685,61.0
5412,1629408717886,60.25
5413,1629408718088,60.5
5414,1629408718288,60.75
5415,1629408718488,60.75
5416,1629408718689,61.0
5417,1629408718889,61.25
5418,1629408719090,60.25
5419,1629408719290,60.5
5420,1629408719494,60.75
5421,1629408719693,60.5
5422,1629408719893,60.0
5423,1629408720094,60.0
5424,1629408720296,60.5
5425,1629408720495,60.25
5426,1629408720695,60.5
5427,1629408720898,60.25
5428,1629408721097,60.5
5429,1629408721299,60.25
5430,1629408721499,60.0
5431,1629408721700,60.5
5432,1629408721902,60.25
5433,1629408722102,60.5
5434,1629408722302,60.25
5435,1629408722504,60.25
5436,1629408722703,60.5
5437,1629408722904,60.25
5438,1629408723104,60.25
5439,1629408723304,59.5
5440,1629408723507,59.75
5441,1629408723707,60.25
5442,1629408723908,59.5
5443,1629408724107,60.0
5444,1629408724310,60.25
5445,1629408724509,60.25
5446,1629408724711,60.25
5447,1629408724912,60.0
5448,1629408725113,60.25
5449,1629408725312,60.0
5450,1629408725514,60.0
5451,1629408725714,59.75
5452,1629408725915,60.0
5453,1629408726115,59.5
5454,1629408726316,60.0
5455,1629408726516,60.0
5456,1629408726717,60.0
5457,1629408726919,59.75
5458,1629408727118,60.0
5459,1629408727320,60.0
5460,1629408727521,59.5
5461,1629408727721,59.5
5462,1629408727921,59.5
5463,1629408728122,60.0
5464,1629408728324,59.25
5465,1629408728524,59.75
5466,1629408728724,59.5
5467,1629408728924,59.25
5468,1629408729126,59.25
5469,1629408729326,59.75
5470,1629408729527,59.75
5471,1629408729733,59.5
5472,1629408729934,59.5
5473,1629408730134,59.25
5474,1629408730335,59.0
5475,1629408730535,59.5
