Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
4153,1629406642014,152.25
4154,1629406642214,152.0
4155,1629406642413,150.75
4156,1629406642614,151.0
4157,1629406642816,151.5
4158,1629406643017,151.25
4159,1629406643216,151.25
4160,1629406643418,151.0
4161,1629406643619,150.75
4162,1629406643820,150.0
4163,1629406644019,150.0
4164,1629406644221,150.25
4165,1629406644423,150.25
4166,1629406644623,150.0
4167,1629406644823,149.5
4168,1629406645025,149.25
4169,1629406645225,149.5
4170,1629406645425,149.0
4171,1629406645625,148.75
4172,1629406645827,148.75
4173,1629406646027,149.5
4174,1629406646227,149.0
4175,1629406646428,149.25
4176,1629406646629,148.75
4177,1629406646830,149.0
4178,1629406647030,149.0
4179,1629406647232,148.25
4180,1629406647431,148.75
4181,1629406647635,148.75
4182,1629406647834,148.25
4183,1629406648034,148.0
4184,1629406648236,148.25
4185,1629406648436,148.25
4186,1629406648637,148.0
4187,1629406648837,147.75
4188,1629406649039,147.75
4189,1629406649238,148.0
4190,1629406649440,147.25
4191,1629406649640,147.5
4192,1629406649841,147.75
4193,1629406650042,147.5
4194,1629406650243,147.25
4195,1629406650442,146.5
4196,1629406650645,146.75
4197,1629406650845,147.0
4198,1629406651044,146.75
4199,1629406651246,147.0
4200,1629406651447,146.75
4201,1629406651648,146.25
4202,1629406651848,146.25
4203,1629406652048,146.5
4204,1629406652250,146.25
4205,1629406652455,146.25
4206,1629406652654,146.0
4207,1629406652857,145.5
4208,1629406653056,145.75
4209,1629406653257,145.75
4210,1629406653458,144.75
4211,1629406653659,144.5
4212,1629406653861,145.5
4213,1629406654060,145.25
4214,1629406654260,145.0
4215,1629406654463,144.75
4216,1629406654663,144.5
4217,1629406654863,144.25
4218,1629406655063,144.0
4219,1629406655264,144.0
4220,1629406655465,144.25
4221,1629406655666,144.0
4222,1629406655866,143.75
4223,1629406656067,144.0
4224,1629406656267,143.5
4225,1629406656468,144.0
4226,1629406656669,143.5
4227,1629406656870,143.25
4228,1629406657071,143.5
4229,1629406657272,143.25
4230,1629406657472,143.25
4231,1629406657674,142.75
4232,1629406657873,143.0
4233,1629406658076,143.25
4234,1629406658276,142.25
4235,1629406658476,142.75
4236,1629406658676,142.75
4237,1629406658878,142.5
4238,1629406659077,142.5
4239,1629406659280,142.75
4240,1629406659480,142.5
4241,1629406659681,142.25
4242,1629406659882,142.0
4243,1629406660082,142.0
4244,1629406660283,142.0
4245,1629406660482,142.0
4246,1629406660683,141.75
4247,1629406660885,141.25
4248,1629406661086,141.5
4249,1629406661286,141.75
4250,1629406661487,141.5
4251,1629406661687,141.5
4252,1629406661888,141.25
4253,1629406662089,141.0
4254,1629406662289,140.25
4255,1629406662490,140.25
4256,1629406662691,140.25
4257,1629406662891,140.25
4258,1629406663093,139.5
4259,1629406663295,140.25
4260,1629406663494,140.25
4261,1629406663694,139.75
4262,1629406663896,139.0
4263,1629406664096,139.75
4264,1629406664301,140.0
4265,1629406664502,139.5
4266,1629406664704,139.5
4267,1629406664903,139.25
4268,1629406665104,138.75
4269,1629406665304,139.75
4270,1629406665506,139.0
4271,1629406665705,138.75
4272,1629406665906,138.5
4273,1629406666107,139.25
4274,1629406666309,138.75
4275,1629406666510,138.75
4276,1629406666710,138.5
4277,1629406666912,138.5
4278,1629406667110,138.5
4279,1629406667312,138.5
4280,1629406667512,138.25
4281,1629406667714,138.25
4282,1629406667913,138.25
4283,1629406668114,137.75
4284,1629406668314,137.5
4285,1629406668516,137.5
4286,1629406668717,137.0
4287,1629406668918,137.5
4288,1629406669117,137.0
4289,1629406669320,137.25
4290,1629406669519,137.0
4291,1629406669721,136.25
4292,1629406669920,136.75
4293,1629406670123,136.75
4294,1629406670322,136.75
4295,1629406670523,136.75
4296,1629406670724,136.75
4297,1629406670924,136.0
4298,1629406671125,136.0
4299,1629406671325,135.75
4300,1629406671528,136.25
4301,1629406671727,136.0
4302,1629406671929,136.0
4303,1629406672128,135.5
4304,1629406672329,136.0
4305,1629406672530,135.25
4306,1629406672730,135.0
4307,1629406672932,135.0
4308,1629406673132,135.5
4309,1629406673333,135.0
4310,1629406673534,135.0
4311,1629406673735,134.5
4312,1629406673935,134.5
4313,1629406674138,134.5
4314,1629406674337,134.75
4315,1629406674537,134.5
4316,1629406674738,134.25
4317,1629406674939,134.5
4318,1629406675141,134.25
4319,1629406675339,134.0
4320,1629406675541,133.75
4321,1629406675742,134.0
4322,1629406675943,134.0
4323,1629406676143,133.5
4324,1629406676345,133.25
4325,1629406676548,133.75
4326,1629406676750,133.25
4327,1629406676949,133.25
4328,1629406677152,133.0
4329,1629406677352,133.5
4330,1629406677554,133.5
4331,1629406677753,133.25
4332,1629406677953,133.0
4333,1629406678155,133.0
4334,1629406678355,133.0
4335,1629406678557,133.0
4336,1629406678756,132.5
4337,1629406678957,132.25
4338,1629406679158,132.5
4339,1629406679359,132.5
4340,1629406679560,132.25
4341,1629406679760,132.0
4342,1629406679960,132.0
4343,1629406680162,131.5
4344,1629406680362,132.0
4345,1629406680563,131.75
4346,1629406680764,131.75
4347,1629406680965,131.25
4348,1629406681166,131.0
4349,1629406681365,131.5
4350,1629406681568,131.25
4351,1629406681767,131.25
4352,1629406681969,131.0
4353,1629406682168,131.0
4354,1629406682369,131.0
4355,1629406682571,130.5
4356,1629406682771,130.75
4357,1629406682971,130.0
4358,1629406683173,130.25
4359,1629406683373,130.5
4360,1629406683574,129.75
4361,1629406683774,130.0
4362,1629406683975,129.25
4363,1629406684176,130.25
4364,1629406684376,129.25
4365,1629406684577,129.25
4366,1629406684778,129.0
4367,1629406684980,129.25
4368,1629406685179,128.75
4369,1629406685381,129.5
4370,1629406685580,129.0
4371,1629406685783,129.0
4372,1629406685982,128.75
4373,1629406686183,129.0
4374,1629406686384,128.75
4375,1629406686584,129.0
4376,1629406686785,128.5
4377,1629406686986,128.75
4378,1629406687186,128.25
4379,1629406687389,128.0
4380,1629406687589,128.0
4381,1629406687789,127.75
4382,1629406687990,128.0
4383,1629406688190,128.25
4384,1629406688393,127.75
4385,1629406688591,127.75
4386,1629406688792,127.25
4387,1629406688994,127.25
4388,1629406689198,127.25
4389,1629406689400,127.5
4390,1629406689600,127.25
4391,1629406689802,126.5
4392,1629406690000,127.25
4393,1629406690202,127.25
4394,1629406690403,126.25
4395,1629406690604,127.0
4396,1629406690803,126.75
4397,1629406691004,127.0
4398,1629406691205,126.25
4399,1629406691407,126.0
4400,1629406691606,126.25
4401,1629406691807,126.0
4402,1629406692008,126.0
4403,1629406692211,126.0
4404,1629406692409,125.5
4405,1629406692609,125.0
4406,1629406692812,125.75
4407,1629406693012,126.0
4408,1629406693212,125.0
4409,1629406693413,125.25
4410,1629406693615,125.5
4411,1629406693815,125.25
4412,1629406694016,125.0
4413,1629406694215,125.25
4414,1629406694416,124.75
4415,1629406694618,124.75
4416,1629406694820,124.75
4417,1629406695019,125.0
4418,1629406695220,124.5
4419,1629406695421,125.0
4420,1629406695621,124.5
4421,1629406695822,124.25
4422,1629406696025,124.25
4423,1629406696223,124.25
4424,1629406696425,124.0
4425,1629406696625,123.25
4426,1629406696826,123.75
4427,1629406697027,123.75
4428,1629406697227,123.75
4429,1629406697428,123.25
4430,1629406697628,123.25
4431,1629406697829,123.0
4432,1629406698031,123.0
4433,1629406698232,122.75
4434,1629406698432,123.0
4435,1629406698633,122.75
4436,1629406698833,123.0
4437,1629406699034,122.5
4438,1629406699234,122.75
4439,1629406699434,122.75
4440,1629406699635,122.75
4441,1629406699835,122.5
4442,1629406700037,122.75
4443,1629406700238,122.5
4444,1629406700438,122.25
4445,1629406700639,121.5
4446,1629406700845,122.25
4447,1629406701044,121.75
4448,1629406701245,122.0
4449,1629406701446,121.5
4450,1629406701647,121.25
4451,1629406701847,121.25
4452,1629406702048,121.25
4453,1629406702249,121.25
4454,1629406702449,120.75
4455,1629406702650,121.0
4456,1629406702852,120.75
4457,1629406703052,121.25
4458,1629406703252,120.75
4459,1629406703453,120.5
4460,1629406703653,120.75
4461,1629406703856,121.0
4462,1629406704056,120.75
4463,1629406704256,120.5
4464,1629406704457,120.75
4465,1629406704657,120.0
4466,1629406704858,120.25
4467,1629406705059,120.0
4468,1629406705259,120.25
4469,1629406705461,120.25
4470,1629406705662,119.25
4471,1629406705861,120.0
4472,1629406706063,119.75
4473,1629406706264,119.75
4474,1629406706465,119.75
4475,1629406706665,119.75
4476,1629406706865,119.0
4477,1629406707066,119.75
4478,1629406707269,118.75
4479,1629406707467,118.75
4480,1629406707669,119.25
4481,1629406707869,119.25
4482,1629406708069,118.5
4483,1629406708271,119.0
4484,1629406708472,118.75
4485,1629406708673,118.5
4486,1629406708872,118.75
4487,1629406709073,118.5
4488,1629406709274,118.75
4489,1629406709475,118.0
4490,1629406709676,118.5
4491,1629406709876,118.25
4492,1629406710077,118.25
4493,1629406710279,118.25
4494,1629406710480,118.0
4495,1629406710678,118.0
4496,1629406710880,118.0
4497,1629406711080,117.25
4498,1629406711281,118.0
4499,1629406711482,117.0
4500,1629406711683,117.75
4501,1629406711884,117.75
4502,1629406712085,116.75
4503,1629406712284,117.0
4504,1629406712489,117.5
4505,1629406712691,117.0
4506,1629406712891,117.25
4507,1629406713092,116.75
4508,1629406713292,116.5
4509,1629406713494,116.5
4510,1629406713694,116.5
4511,1629406713896,116.5
4512,1629406714096,116.5
4513,1629406714297,116.5
4514,1629406714497,116.5
4515,1629406714697,116.5
4516,1629406714899,116.25
4517,1629406715099,116.5
4518,1629406715299,116.0
4519,1629406715500,115.5
4520,1629406715701,115.5
4521,1629406715902,116.0
4522,1629406716102,115.75
4523,1629406716304,115.25
4524,1629406716506,115.5
4525,1629406716706,115.25
4526,1629406716905,115.0
4527,1629406717107,115.5
4528,1629406717307,115.25
4529,1629406717508,115.0
4530,1629406717708,115.25
4531,1629406717908,114.5
4532,1629406718110,115.0
4533,1629406718311,115.0
4534,1629406718512,115.0
4535,1629406718711,114.75
4536,1629406718914,114.5
4537,1629406719113,114.25
4538,1629406719315,114.5
4539,1629406719514,114.5
4540,1629406719717,114.25
4541,1629406719917,114.25
4542,1629406720116,114.25
4543,1629406720318,113.75
4544,1629406720518,114.0
4545,1629406720719,114.0
4546,1629406720920,113.75
4547,1629406721120,113.75
4548,1629406721322,113.75
4549,1629406721522,113.25
4550,1629406721723,113.75
4551,1629406721924,113.25
4552,1629406722124,112.75
4553,1629406722327,112.25
4554,1629406722525,113.25
4555,1629406722725,113.25
4556,1629406722928,112.75
4557,1629406723128,112.5
4558,1629406723330,112.75
4559,1629406723529,112.5
4560,1629406723730,112.75
4561,1629406723930,112.25
4562,1629406724131,112.75
4563,1629406724331,112.25
4564,1629406724539,112.0
4565,1629406724737,112.0
4566,1629406724938,112.0
4567,1629406725139,111.75
4568,1629406725339,111.75
4569,1629406725540,112.25
4570,1629406725740,111.75
4571,1629406725942,111.5
4572,1629406726143,111.75
4573,1629406726345,111.5
4574,1629406726544,111.5
4575,1629406726745,111.5
4576,1629406726945,110.75
4577,1629406727148,111.5
4578,1629406727347,111.5
4579,1629406727549,111.5
4580,1629406727749,110.75
4581,1629406727950,111.0
4582,1629406728149,110.5
4583,1629406728351,111.0
4584,1629406728551,111.0
4585,1629406728751,110.75
4586,1629406728952,111.25
4587,1629406729154,110.5
4588,1629406729354,110.5
4589,1629406729554,110.5
4590,1629406729756,110.25
4591,1629406729957,110.0
4592,1629406730157,110.0
4593,1629406730358,110.25
4594,1629406730559,110.0
4595,1629406730759,109.75
4596,1629406730959,110.0
4597,1629406731161,109.75
4598,1629406731361,109.75
4599,1629406731562,109.25
4600,1629406731762,109.5
4601,1629406731963,109.75
4602,1629406732164,109.25
4603,1629406732365,109.25
4604,1629406732565,109.5
4605,1629406732767,109.25
4606,1629406732967,109.25
4607,1629406733170,108.75
4608,1629406733368,108.0
4609,1629406733569,108.75
4610,1629406733771,107.75
4611,1629406733970,108.5
4612,1629406734172,108.75
4613,1629406734372,108.25
4614,1629406734573,108.5
4615,1629406734774,108.25
4616,1629406734975,108.0
4617,1629406735176,108.0
4618,1629406735376,108.25
4619,1629406735577,108.0
4620,1629406735778,108.0
4621,1629406735978,108.0
4622,1629406736179,108.0
4623,1629406736380,107.5
4624,1629406736586,107.75
4625,1629406736786,107.25
4626,1629406736986,107.75
4627,1629406737186,107.75
4628,1629406737387,107.0
4629,1629406737589,107.0
4630,1629406737788,107.5
4631,1629406737988,107.25
4632,1629406738190,106.75
4633,1629406738390,107.25
4634,1629406738591,106.5
4635,1629406738791,106.5
4636,1629406738994,107.0
4637,1629406739193,106.5
4638,1629406739395,106.25
4639,1629406739594,106.75
4640,1629406739796,106.75
4641,1629406739997,106.5
4642,1629406740198,106.5
4643,1629406740397,106.0
4644,1629406740598,106.0
4645,1629406740800,106.25
4646,1629406741000,106.25
4647,1629406741200,106.25
4648,1629406741402,106.0
4649,1629406741602,106.0
4650,1629406741804,106.0
4651,1629406742004,106.0
4652,1629406742204,106.0
4653,1629406742405,105.75
4654,1629406742606,105.5
4655,1629406742807,105.5
4656,1629406743007,105.25
4657,1629406743208,105.5
4658,1629406743409,105.25
4659,1629406743608,105.0
4660,1629406743810,105.5
4661,1629406744011,105.0
4662,1629406744211,105.25
4663,1629406744414,104.75
4664,1629406744613,105.0
4665,1629406744814,105.0
4666,1629406745014,104.75
4667,1629406745214,104.5
4668,1629406745417,104.75
4669,1629406745616,104.5
4670,1629406745818,104.5
4671,1629406746018,104.25
4672,1629406746218,104.25
4673,1629406746419,104.25
4674,1629406746621,103.75
4675,1629406746821,104.0
4676,1629406747022,103.75
4677,1629406747223,104.25
4678,1629406747423,104.0
4679,1629406747624,103.75
4680,1629406747824,104.0
4681,1629406748026,103.25
4682,1629406748225,103.25
4683,1629406748428,103.5
4684,1629406748628,103.0
4685,1629406748828,103.5
4686,1629406749032,103.25
4687,1629406749235,103.25
4688,1629406749434,103.25
4689,1629406749634,103.25
4690,1629406749837,103.25
4691,1629406750037,103.25
4692,1629406750238,103.0
4693,1629406750437,103.0
4694,1629406750640,102.5
4695,1629406750840,102.25
4696,1629406751040,102.5
4697,1629406751241,102.75
4698,1629406751442,102.5
4699,1629406751643,102.0
4700,1629406751842,102.25
4701,1629406752043,102.5
4702,1629406752245,101.5
4703,1629406752446,101.75
4704,1629406752645,101.75
4705,1629406752846,102.25
4706,1629406753049,101.75
4707,1629406753249,102.0
4708,1629406753448,102.25
4709,1629406753649,101.75
4710,1629406753851,101.5
4711,1629406754052,101.5
4712,1629406754251,100.5
4713,1629406754452,101.75
4714,1629406754653,101.5
4715,1629406754855,101.0
4716,1629406755054,101.0
4717,1629406755256,101.25
4718,1629406755455,100.75
4719,1629406755657,100.5
4720,1629406755858,100.25
4721,1629406756057,100.5
4722,1629406756258,100.5
4723,1629406756459,100.5
4724,1629406756660,100.25
4725,1629406756860,100.25
4726,1629406757062,100.25
4727,1629406757263,100.25
4728,1629406757463,100.25
4729,1629406757663,100.0
4730,1629406757865,100.0
4731,1629406758064,99.5
4732,1629406758266,100.0
4733,1629406758467,99.75
4734,1629406758667,99.5
4735,1629406758869,99.5
4736,1629406759069,99.5
4737,1629406759270,99.75
4738,1629406759471,99.5
4739,1629406759672,99.5
4740,1629406759873,99.25
4741,1629406760073,99.5
4742,1629406760274,99.5
4743,1629406760473,99.0
4744,1629406760675,99.25
4745,1629406760880,99.25
4746,1629406761079,98.5
4747,1629406761283,99.0
4748,1629406761481,99.0
4749,1629406761683,98.75
4750,1629406761883,99.0
4751,1629406762085,98.75
4752,1629406762285,98.5
4753,1629406762485,98.25
4754,1629406762685,98.5
4755,1629406762886,98.5
4756,1629406763087,98.25
4757,1629406763287,98.75
4758,1629406763488,98.0
4759,1629406763689,97.75
4760,1629406763890,98.0
4761,1629406764091,98.0
4762,1629406764293,97.5
4763,1629406764493,98.0
4764,1629406764694,97.75
4765,1629406764893,97.5
4766,1629406765094,97.75
4767,1629406765296,97.75
4768,1629406765496,97.25
4769,1629406765697,97.5
4770,1629406765896,97.75
4771,1629406766098,97.25
4772,1629406766298,97.0
4773,1629406766500,97.5
4774,1629406766700,96.75
4775,1629406766901,96.75
4776,1629406767102,97.25
4777,1629406767303,96.75
4778,1629406767503,96.75
4779,1629406767705,96.75
4780,1629406767904,97.25
4781,1629406768106,97.0
4782,1629406768306,96.25
4783,1629406768506,96.75
4784,1629406768708,96.25
4785,1629406768908,96.25
4786,1629406769109,96.25
4787,1629406769309,96.5
4788,1629406769511,96.0
4789,1629406769711,96.25
4790,1629406769912,95.75
4791,1629406770112,95.75
4792,1629406770314,96.25
4793,1629406770514,96.25
4794,1629406770715,95.75
4795,1629406770916,96.0
4796,1629406771116,95.5
4797,1629406771316,95.75
4798,1629406771517,95.25
4799,1629406771718,95.0
4800,1629406771918,95.25
4801,1629406772120,95.0
4802,1629406772320,95.25
4803,1629406772521,95.0
4804,1629406772721,95.25
4805,1629406772927,95.0
4806,1629406773128,94.25
4807,1629406773328,94.5
4808,1629406773528,94.5
4809,1629406773730,94.75
4810,1629406773931,95.0
4811,1629406774131,94.5
4812,1629406774331,94.25
4813,1629406774532,94.0
4814,1629406774734,94.25
4815,1629406774933,94.5
4816,1629406775134,94.25
4817,1629406775336,94.25
4818,1629406775536,94.25
4819,1629406775737,94.25
4820,1629406775937,93.75
4821,1629406776138,94.0
4822,1629406776339,93.5
4823,1629406776539,93.75
4824,1629406776740,94.0
4825,1629406776942,93.75
4826,1629406777141,93.5
4827,1629406777342,93.25
4828,1629406777542,93.0
4829,1629406777744,92.75
4830,1629406777944,93.25
4831,1629406778146,93.25
4832,1629406778345,93.25
4833,1629406778548,93.0
4834,1629406778748,93.25
4835,1629406778949,93.0
4836,1629406779150,93.25
4837,1629406779350,93.0
4838,1629406779550,92.5
4839,1629406779750,92.75
4840,1629406779951,93.0
4841,1629406780153,92.0
4842,1629406780354,92.5
4843,1629406780553,92.25
4844,1629406780757,92.5
4845,1629406780955,92.25
4846,1629406781157,92.0
4847,1629406781356,92.25
4848,1629406781558,92.25
4849,1629406781758,92.0
4850,1629406781958,92.25
4851,1629406782160,91.75
4852,1629406782360,92.0
4853,1629406782561,92.0
4854,1629406782762,91.5
4855,1629406782964,91.5
4856,1629406783163,91.5
4857,1629406783364,91.25
4858,1629406783565,91.0
4859,1629406783766,91.0
4860,1629406783966,91.5
4861,1629406784167,91.25
4862,1629406784367,91.0
4863,1629406784568,90.5
4864,1629406784769,90.75
4865,1629406784975,91.25
4866,1629406785174,91.25
4867,1629406785376,90.75
4868,1629406785576,90.75
4869,1629406785776,91.0
4870,1629406785977,90.75
4871,1629406786179,90.25
4872,1629406786380,90.75
4873,1629406786579,90.5
4874,1629406786781,90.0
4875,1629406786981,90.25
4876,1629406787182,90.5
4877,1629406787383,90.5
4878,1629406787583,90.5
4879,1629406787784,90.25
4880,1629406787985,90.0
4881,1629406788186,89.75
4882,1629406788385,89.75
4883,1629406788586,89.5
4884,1629406788787,90.0
4885,1629406788989,89.5
4886,1629406789189,90.0
4887,1629406789389,90.0
4888,1629406789590,90.0
4889,1629406789792,89.5
4890,1629406789992,89.5
4891,1629406790195,89.5
4892,1629406790393,89.0
4893,1629406790595,88.75
4894,1629406790795,89.25
4895,1629406790995,89.25
4896,1629406791196,89.0
4897,1629406791396,89.25
4898,1629406791597,89.25
4899,1629406791799,88.75
4900,1629406791999,89.25
4901,1629406792200,89.0
4902,1629406792400,89.0
4903,1629406792600,88.75
4904,1629406792802,89.0
4905,1629406793002,89.0
4906,1629406793204,89.0
4907,1629406793404,88.75
4908,1629406793605,88.75
4909,1629406793805,88.0
4910,1629406794005,88.5
4911,1629406794208,88.75
4912,1629406794408,88.25
4913,1629406794609,88.75
4914,1629406794809,87.75
4915,1629406795010,88.0
4916,1629406795211,87.75
4917,1629406795411,87.75
4918,1629406795611,88.5
4919,1629406795812,88.25
4920,1629406796013,88.25
4921,1629406796215,87.25
4922,1629406796414,87.75
4923,1629406796615,87.25
4924,1629406796815,88.0
4925,1629406797017,87.75
4926,1629406797217,88.25
4927,1629406797424,87.75
4928,1629406797624,87.5
4929,1629406797825,87.5
4930,1629406798024,88.0
4931,1629406798225,87.75
4932,1629406798427,87.5
4933,1629406798626,87.5
4934,1629406798829,87.5
4935,1629406799028,87.5
4936,1629406799229,87.25
4937,1629406799429,87.25
4938,1629406799631,87.0
4939,1629406799831,87.0
4940,1629406800032,87.5
4941,1629406800232,87.25
4942,1629406800433,87.25
4943,1629406800635,87.0
4944,1629406800835,86.75
4945,1629406801036,87.0
4946,1629406801235,87.0
4947,1629406801437,86.5
4948,1629406801638,87.0
4949,1629406801839,86.75
4950,1629406802039,86.75
4951,1629406802240,86.5
4952,1629406802440,86.75
4953,1629406802642,86.5
4954,1629406802842,86.25
4955,1629406803043,86.25
4956,1629406803243,86.75
4957,1629406803445,86.25
4958,1629406803644,86.0
4959,1629406803846,86.5
4960,1629406804047,86.25
4961,1629406804248,85.75
4962,1629406804448,86.25
4963,1629406804649,86.5
4964,1629406804849,86.0
4965,1629406805050,86.25
4966,1629406805251,86.5
4967,1629406805451,86.25
4968,1629406805653,86.0
4969,1629406805852,85.75
4970,1629406806054,86.25
4971,1629406806255,85.5
4972,1629406806456,85.5
4973,1629406806656,85.75
4974,1629406806856,85.5
4975,1629406807057,85.75
4976,1629406807258,85.5
4977,1629406807459,85.75
4978,1629406807660,85.75
4979,1629406807859,85.0
4980,1629406808061,85.25
4981,1629406808262,85.0
4982,1629406808463,85.75
4983,1629406808663,85.5
4984,1629406808863,85.5
4985,1629406809069,85.0
4986,1629406809268,85.5
4987,1629406809470,84.5
4988,1629406809671,84.25
4989,1629406809872,85.0
4990,1629406810072,85.25
4991,1629406810273,85.25
4992,1629406810474,85.0
4993,1629406810675,84.0
4994,1629406810874,84.5
4995,1629406811076,84.5
4996,1629406811276,84.75
4997,1629406811477,84.75
4998,1629406811678,84.25
4999,1629406811878,84.25
5000,1629406812080,84.25
5001,1629406812280,84.0
5002,1629406812481,84.5
5003,1629406812681,84.25
5004,1629406812882,84.0
5005,1629406813082,84.0
5006,1629406813285,84.5
5007,1629406813484,84.0
5008,1629406813684,84.5
5009,1629406813885,83.75
5010,1629406814085,84.0
5011,1629406814288,84.0
5012,1629406814487,84.25
5013,1629406814689,83.5
5014,1629406814890,83.75
5015,1629406815091,83.75
5016,1629406815290,83.5
5017,1629406815492,83.5
5018,1629406815692,84.0
5019,1629406815895,83.5
5020,1629406816093,83.5
5021,1629406816294,83.25
5022,1629406816496,83.75
5023,1629406816695,83.5
5024,1629406816896,83.5
5025,1629406817096,83.5
5026,1629406817299,83.25
5027,1629406817498,83.25
5028,1629406817701,83.25
5029,1629406817901,82.75
5030,1629406818101,83.25
5031,1629406818301,83.25
5032,1629406818502,83.0
5033,1629406818702,82.75
5034,1629406818903,82.75
5035,1629406819104,82.5
5036,1629406819305,82.5
5037,1629406819505,82.75
5038,1629406819708,82.75
5039,1629406819907,82.5
5040,1629406820108,82.5
5041,1629406820309,82.0
5042,1629406820510,82.75
5043,1629406820711,82.5
5044,1629406820911,82.5
5045,1629406821116,82.0
5046,1629406821317,81.75
5047,1629406821518,82.25
5048,1629406821717,81.75
5049,1629406821918,82.0
5050,1629406822118,82.0
5051,1629406822320,81.25
5052,1629406822521,81.75
5053,1629406822722,81.75
5054,1629406822923,81.75
5055,1629406823123,81.25
5056,1629406823324,81.75
5057,1629406823523,82.0
5058,1629406823726,82.0
5059,1629406823926,81.0
5060,1629406824127,81.5
5061,1629406824326,81.75
5062,1629406824528,81.5
5063,1629406824728,80.75
5064,1629406824930,81.25
5065,1629406825129,80.75
5066,1629406825331,81.5
5067,1629406825532,81.25
5068,1629406825731,80.25
5069,1629406825935,80.75
5070,1629406826134,81.0
5071,1629406826334,80.75
5072,1629406826534,80.75
5073,1629406826735,80.75
5074,1629406826936,80.75
5075,1629406827137,80.25
5076,1629406827337,81.0
5077,1629406827540,80.25
5078,1629406827740,80.5
5079,1629406827941,80.0
5080,1629406828141,80.75
5081,1629406828342,80.25
5082,1629406828543,80.25
5083,1629406828743,80.0
5084,1629406828944,80.25
5085,1629406829145,80.25
5086,1629406829346,80.25
5087,1629406829546,80.0
5088,1629406829747,79.5
5089,1629406829946,80.0
5090,1629406830148,79.5
5091,1629406830348,79.75
5092,1629406830549,80.0
5093,1629406830750,79.75
5094,1629406830950,80.0
5095,1629406831151,79.25
5096,1629406831353,79.75
5097,1629406831553,80.0
5098,1629406831753,79.5
5099,1629406831955,79.5
5100,1629406832155,79.5
5101,1629406832356,79.0
5102,1629406832556,79.25
5103,1629406832757,79.5
5104,1629406832958,79.0
5105,1629406833158,79.0
5106,1629406833359,79.25
5107,1629406833565,79.0
5108,1629406833764,78.75
5109,1629406833967,79.25
5110,1629406834165,78.75
5111,1629406834368,79.0
5112,1629406834569,79.5
5113,1629406834768,78.5
5114,1629406834969,79.0
5115,1629406835171,79.0
5116,1629406835371,79.5
5117,1629406835573,78.75
5118,1629406835772,78.75
5119,1629406835974,78.75
5120,1629406836173,79.0
5121,1629406836374,79.0
5122,1629406836575,78.75
5123,1629406836777,78.5
5124,1629406836977,78.75
5125,1629406837177,78.5
5126,1629406837378,78.75
5127,1629406837578,78.5
5128,1629406837779,78.25
5129,1629406837980,78.5
5130,1629406838182,78.25
5131,1629406838381,78.75
5132,1629406838582,78.0
5133,1629406838783,78.5
5134,1629406838984,77.75
5135,1629406839184,77.75
5136,1629406839384,78.0
5137,1629406839586,78.5
5138,1629406839786,78.5
5139,1629406839987,78.25
5140,1629406840188,77.75
5141,1629406840390,78.25
5142,1629406840589,78.25
5143,1629406840790,77.5
5144,1629406840990,77.75
5145,1629406841192,78.0
5146,1629406841393,78.0
5147,1629406841594,78.0
5148,1629406841795,77.75
5149,1629406841994,77.5
5150,1629406842195,77.25
5151,1629406842397,77.25
5152,1629406842596,77.5
5153,1629406842797,77.5
5154,1629406842999,77.5
5155,1629406843198,77.5
5156,1629406843399,77.25
5157,1629406843600,76.75
5158,1629406843801,77.25
5159,1629406844002,76.75
5160,1629406844203,77.5
5161,1629406844403,77.25
5162,1629406844603,77.0
5163,1629406844804,77.0
5164,1629406845004,77.0
5165,1629406845207,77.5
5166,1629406845407,77.0
5167,1629406845607,76.5
5168,1629406845814,77.0
5169,1629406846013,77.0
5170,1629406846215,76.5
5171,1629406846415,76.5
5172,1629406846614,76.75
5173,1629406846815,76.25
5174,1629406847017,76.75
5175,1629406847218,76.5
5176,1629406847417,76.75
5177,1629406847619,76.5
5178,1629406847820,76.5
5179,1629406848021,76.75
5180,1629406848220,76.0
5181,1629406848423,76.0
5182,1629406848622,76.5
5183,1629406848824,75.25
5184,1629406849023,76.25
5185,1629406849224,75.75
5186,1629406849425,76.25
5187,1629406849625,76.5
5188,1629406849826,76.25
5189,1629406850028,76.25
5190,1629406850229,75.75
5191,1629406850428,76.0
5192,1629406850632,75.75
5193,1629406850830,75.75
5194,1629406851032,76.0
5195,1629406851231,75.25
5196,1629406851433,76.0
5197,1629406851634,75.75
5198,1629406851835,75.25
5199,1629406852035,75.5
5200,1629406852234,75.5
5201,1629406852436,75.25
5202,1629406852637,75.75
5203,1629406852837,75.25
5204,1629406853037,75.5
5205,1629406853239,75.0
5206,1629406853439,75.5
5207,1629406853640,75.0
5208,1629406853840,75.25
5209,1629406854043,75.0
5210,1629406854243,74.5
5211,1629406854443,75.25
5212,1629406854644,75.5
5213,1629406854845,75.25
5214,1629406855046,75.25
5215,1629406855247,74.75
5216,1629406855448,75.25
5217,1629406855647,74.5
5218,1629406855848,74.5
5219,1629406856049,75.0
5220,1629406856251,74.5
5221,1629406856451,75.0
5222,1629406856652,74.5
5223,1629406856852,75.0
5224,1629406857052,74.75
5225,1629406857253,74.25
